Equity NF 60 Strategy 3
20424574.033000115
20537085.433000118
20650377.205000117
20618975.043000117
20731090.515000116
20699743.836000115
20813636.580000114
20781983.76100011
20750583.91100011
20719187.52900011
20834077.51700011
20802174.40100011
20916863.97700011
21029375.377000112
20998182.495000113
21109294.655000113
21078400.567000113
21047448.674000114
21016446.944000114
20985503.017000116
20954302.099000115
20923258.542000115
20891911.863000114
21002423.603000116
21113515.315000117
21082615.547000118
21051920.975000117
21021218.507000115
21132708.227000117
21102257.820000116
21071763.020000115
21041362.622000117
21010410.729000118
21121500.169000115
21232589.609000113
21201687.569000114
21313579.92100011
21423893.809000112
21393196.98100011
21502110.53300011
21471765.730000112
21441518.785000112
21550032.385000113
21519779.890000112
21489385.072000112
21458688.24400011
21568599.708000112
21538097.06800011
21507802.29600011
21477552.02100011
21447455.32500011
21417353.109000113
21526044.437000114
21495741.881000113
21605235.321000114
21574682.700000115
21685974.548000116
21655777.670000114
21764289.050000113
21734389.622000113
21704443.319000114
21674740.375000115
21787631.579000115
21757481.466000117
21727386.978000116
21831898.158000115
21802651.313000116
21904763.925000116
21876321.168000117
21847972.50700012
21819626.948000118
21791431.47800012
21763232.924000118
21861547.196000118
21961037.99600012
21933092.36900012
22032603.569000117
22130714.725000117
22102470.580000117
22074071.230000116
22175562.75000012
22147110.65100012
22248004.23500012
22346716.73900012
22318972.54400012
22291630.08900012
22264231.623000123
22361343.61500012
22334048.239000123
22306749.88700012
22404442.883000124
22376842.421000123
22349348.921000123
22322148.787000123
22295103.034000125
22390613.834000126
22363871.419000126
22457782.371000126
22431239.348000124
22523952.724000126
22622045.772000127
22594643.322000127
22567144.822000127
22539702.31700013
22512003.98900013
22484308.685000133
22583799.485000134
22555797.935000133
22656689.45100013
22756401.90300013
22728007.733000133
22827720.185000133
22931810.821000133
22902917.07700013
23005827.52900013
22977177.06600013
23079069.37800013
23179383.67400013
23151241.00700013
23251555.30300013
23223311.15800013
23323621.34200013
23295578.17300013
23267629.492000133
23239780.489000134
23211883.669000134
23183884.159000132
23283978.66700013
23385873.06700013
23487983.587000128
23591473.507000126
23562473.497000124
23533678.679000124
23504934.404000126
23607246.452000126
23578446.374000125
23549702.099000126
23521307.929000128
23492655.37400013
23464205.35100013
23435562.21000013
23406661.07400013
23377765.218000133
23481480.138000134
23586970.218000136
23557470.558000136
23528121.897000134
23498521.651000135
23469176.212000135
23574868.136000134
23680560.060000133
23785472.676000133
23755928.125000134
23726335.467000134
23832446.355000135
23802795.840000134
23773400.058000136
23744147.863000136
23848641.92300014
23819591.44400014
